form	lemma	POS	morph
umbonis	umbo	NOMcom	Case=Gen|Numb=Sing
figmentum	figmentum	NOMcom	Case=Acc|Numb=Sing
custodibus	custos	NOMcom	Case=Abl|Numb=Plur
forcipibus	forceps	NOMcom	Case=Abl|Numb=Plur
assignet	assigno	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
dehinc	dehinc	ADV	Deg=Pos
diluculo	diluculum	NOMcom	Case=Abl|Numb=Sing
tunica	tunica	NOMcom	Case=Abl|Numb=Sing
prius	prius	ADJadv.ord	Deg=Comp
cingulo	cingulum	NOMcom	Case=Abl|Numb=Sing
correpta	corripio	VER	Case=Nom|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
quam	quam1	PROrel	Numb=Sing|Gend=Fem
praestabat	praesto1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3
moderatiorem	moderatus	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem|Deg=Comp
texuisse	texo	VER	Mood=Inf|Tense=Perf|Voice=Act
recognito	recognosco	VER	Case=Abl|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
rursus	rursus	ADV	Deg=Pos
umbone	umbo	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
si	si2	CONsub	MORPH=empty
quid	quis2	PROind	Case=Acc|Numb=Sing|Gend=Neut
exorbitavit	exsorbito	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
reformato	reformo	VER	Case=Abl|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
partem	pars	NOMcom	Case=Acc|Numb=Sing
quidem	quidem	ADV	Deg=Pos
de	de	PRE	MORPH=empty
laevo	laeuum1	NOMcom	Case=Abl|Numb=Sing
promittat	promitto	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
ambitum	ambitus	NOMcom	Case=Acc|Numb=Sing
vero	uero4	CONcoo	MORPH=empty
eius	is	PROdem	Case=Gen|Numb=Sing|Gend=Com
ex	ex	PRE	MORPH=empty
quo	qui1	PROrel	Case=Abl|Numb=Sing|Gend=MascNeut
sinus	sinus	NOMcom	Case=Nom|Numb=Sing
nascitur	nascor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
iam	iam	ADV	Deg=Pos
deficientibus	deficio	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
tabulis	tabula	NOMcom	Case=Abl|Numb=Plur
retrahat	retraho	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
a	ab	PRE	MORPH=empty
scapulis	scapula	NOMcom	Case=Abl|Numb=Plur
et	et2	CONcoo	MORPH=empty
exclusa	excludo	VER	Case=Nom|Numb=Sing|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
dextera	dextera	NOMcom	Case=Abl|Numb=Sing
in	in	PRE	MORPH=empty
laevam	laeua1	NOMcom	Case=Acc|Numb=Sing
adhuc	adhuc	ADV	Deg=Pos
congerat	congero2	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
cum	cum3	CONsub	MORPH=empty
alio	alius	PROind	Case=Abl|Numb=Sing|Gend=MascNeut
pari	par2	ADJqua	Case=Abl|Numb=Sing|Gend=Com|Deg=Pos
tabulto	tabultum	NOMcom	Case=Abl|Numb=Sing
in	in	PRE	MORPH=empty
terga	tergum	NOMcom	Case=Acc|Numb=Plur
devoto	deuoueo	VER	Case=Abl|Numb=Sing|Gend=MascNeut
atque	atque1	CONcoo	MORPH=empty
ita	ita	ADV	Deg=Pos
hominem	homo	NOMcom	Case=Acc|Numb=Sing
sarcina	sarcina	NOMcom	Case=Abl|Numb=Sing
vestiat	uestio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
Conscientiam	conscientia	NOMcom	Case=Acc|Numb=Sing
denique	denique	ADV	Deg=Pos
tuam	tuus	PROpos	Case=Acc|Numb=Sing|Gend=Fem
perrogabo	perrogo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1
quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
te	tu	PROper	Case=Acc|Numb=Sing
prius	prius	ADJord	Gend=Neut|Deg=Comp
in	in	PRE	MORPH=empty
toga	toga	NOMcom	Case=Abl|Numb=Sing
sentias	sentio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2
indutum	induo	VER	Case=Acc|Numb=Sing|Gend=MascNeut|Mood=Par|Tense=Perf|Voice=Pass
anne	anne	ADVint	MORPH=empty
onustum	onustus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
habene	habeo	VER	Numb=Sing|Mood=Imp|Tense=Pres|Voice=Act
{habene}	ne2	ADV	MORPH=empty
vestem	uestis	NOMcom	Case=Acc|Numb=Sing
an	an	ADVint	MORPH=empty
haiulare	haiulo	VER	MORPH=empty
Si	si2	CONsub	MORPH=empty
negabis	nego	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2
domum	domus	NOMcom	Case=Acc|Numb=Sing
consequar	consequor	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Dep|Person=1
videbo	uideo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1
quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
statim	statim	ADV	Deg=Pos
a	ab	PRE	MORPH=empty
limine	limen	NOMcom	Case=Abl|Numb=Sing
properes	propero	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=2
Nullius	nullus	PROind	Case=Gen|Numb=Sing|Gend=Com
profecto	profecto	ADV	Deg=Pos
alterius	alter	PROind	Case=Gen|Numb=Sing|Gend=Com
indumenti	indumentum	VER	Case=Gen|Numb=Sing
expositio	expositio	NOMcom	Case=Nom|Numb=Sing
quam	quam1	ADVrel	Gend=Fem
togae	toga	NOMcom	Case=Gen|Numb=Sing
gratulatur	gratulor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
Calceos	calceus	NOMpro	Case=Acc|Numb=Plur
nihil	nihil	PROind	Case=Ind
dicimus	dico2	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
proprium	proprius	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
togae	toga	NOMcom	Case=Gen|Numb=Sing
tormentum	tormentum	NOMcom	Case=Acc|Numb=Sing
immundissimam	immundus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Sup
pedum	pes	NOMcom	Case=Gen|Numb=Plur
tutelam	tutela	NOMcom	Case=Acc|Numb=Sing
verum	uerum4	ADJqua	Case=Acc
et	et2	CONcoo	MORPH=empty
falsam	falsus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
Quem	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Masc
enim	enim2	CONcoo	MORPH=empty
non	non	ADVneg	MORPH=empty
expediat	expedio	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
in	in	PRE	MORPH=empty
algore	algor	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
ardore	ardor	NOMcom	Case=Abl|Numb=Sing
rigere	rigeo	VER	Mood=Inf|Tense=Pres|Voice=Act
nudipedem	nudipes	NOMcom	Case=Acc|Numb=Sing|Gend=MascFem
quam	quam1	ADVrel	MORPH=empty
in	in	PRE	MORPH=empty
calceo	calceus	NOMcom	Case=Abl|Numb=Sing
vincipedem	uincipes	NOMcom	Case=Acc|Numb=Sing|Gend=MascFem
Magnum	magnus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
incessui	incessus	VER	Numb=Sing
munimentum	munimentum	NOMcom	Case=Acc|Numb=Sing
sutrinae	sutrinus	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
Venetiae	Uenetia	NOMpro	Case=Gen|Numb=Sing
prospexere	prospicio	VER	Mood=Ind|Tense=Perf|Voice=Act|Person=3
perones	pero	NOMcom	Case=Acc|Numb=Plur
effeminatos	effeminatus	ADJqua	Case=Acc|Numb=Plur|Gend=Masc
At	at2	CONcoo	MORPH=empty
enim	enim2	CONcoo	MORPH=empty
pallio	pallium	NOMcom	Case=Abl|Numb=Sing
nihil	nihil	PROind	Case=Ind
expeditius	expeditus	ADJqua	Case=Acc|Gend=Neut|Deg=Comp
etiam	etiam	ADV	Deg=Pos
si	si2	CONsub	MORPH=empty
duplex	duplex	ADJmul	Case=Nom|Numb=Sing|Gend=Com|Deg=Pos
quod	qui1	PROrel	Numb=Sing|Gend=Neut
Cratetis	crateta	NOMpro	Case=Dat|Numb=Sing
Mera	merus	NOMcom	Case=Nom|Numb=Sing|Gend=Fem
nusquam	nusquam	ADVneg	MORPH=empty
vestiendo	uestio	VER	Case=Abl|Numb=Sing|Mood=Ger|Voice=Act
imponitur	impono	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
quippe	quippe2	CONcoo	MORPH=empty
tota	totus	PROind	Case=Nom|Numb=Sing|Gend=Fem
molitio	molitio1	NOMcom	Case=Nom|Numb=Sing
eius	is	PROdem	Case=Gen|Numb=Sing|Gend=Com
operire	operio	VER	Mood=Inf|Tense=Pres|Voice=Act
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
solutim	solutim	ADV	Deg=Pos
Id	is	PROdem	Case=Nom|Numb=Sing|Gend=Neut
ex	ex	PRE	MORPH=empty
uno	unus	ADJcar	Case=Abl|Numb=Sing|Gend=MascNeut
circumiectu	circuitiectus	NOMcom	Case=Abl|Numb=Sing
licet	licet1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
equidem	equidem	ADV	Deg=Pos
nusquam	nusquam	ADVneg	MORPH=empty
inhumano	inhumanus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
ita	ita	ADV	Deg=Pos
omnia	omnis	PROind	Case=Acc|Numb=Plur|Gend=Neut
hominis	homo	NOMcom	Case=Gen|Numb=Sing
simul	simul1	ADV	Deg=Pos
contegit	contego	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Humerum	humerus	NOMcom	Case=Acc|Numb=Sing
velans	uelo	VER	Case=Nom|Numb=Sing|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
exponit	expono	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
vel	uel2	CONcoo	MORPH=empty
includit	includo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
ceteroquin	ceteroquor	NOMcom	Case=Nom|Numb=Sing|Deg=Pos
humerum	humerus	NOMcom	Case=Acc|Numb=Sing
adhaeret	adhaereo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
nihil	nihil	PROind	Case=Ind
circumfulcit	circumfulcio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
nihil	nihil	PROind	Case=Ind
circumstringit	circumstringo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
nihil	nihil	PROind	Case=Ind
de	de	PRE	MORPH=empty
tabularum	tabula	NOMcom	Case=Gen|Numb=Plur
fide	fides2	NOMcom	Case=Abl|Numb=Sing
laborat	laboro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
facile	facile	ADV	Deg=Pos
sese	sui1	PROref	Case=Acc|Numb=Sing
regit	rego	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
facile	facile	ADV	Deg=Pos
reficit	reficio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
etiam	etiam	ADV	Deg=Pos
cum	cum3	CONsub	MORPH=empty
exponitur	expono	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
nulli	nullus	PROind	Case=Dat|Numb=Sing|Gend=Com
cruci	crux	NOMcom	Case=Dat|Numb=Sing
in	in	PRE	MORPH=empty
crastinum	crastinum	NOMcom	Case=Acc|Numb=Sing
demandatur	demando2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Si	si2	CONsub	MORPH=empty
quid	quis2	PROind	Case=Nom|Numb=Sing|Gend=Neut
interulae	interula	NOMcom	Case=Gen|Numb=Sing
subter	subter2	PRE	MORPH=empty
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
vacat	uaco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
zonae	zona	NOMcom	Case=Gen|Numb=Sing
tormentum	tormentum	NOMcom	Case=Acc|Numb=Sing
si	si2	CONsub	MORPH=empty
quid	quis2	PROind	Case=Acc|Numb=Sing|Gend=Neut
calceatus	calceo	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass
inducitur	induco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
mundissimum	mundus2	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Sup
opus	opus2	NOMcom	Case=Ind
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
aut	aut	CONcoo	MORPH=empty
pedes	pes	NOMcom	Case=Nom|Numb=Sing
nudi	nudus	ADJqua	Case=Gen|Numb=Plur|Gend=Masc|Deg=Pos
magis	magis2	ADV	Deg=Comp
certe	certe	ADV	Deg=Pos
viriles	uirilis	ADJqua	Case=Nom|Numb=Plur|Gend=MascFem|Deg=Pos
magis	magis2	ADV	Deg=Comp
quam	quam1	ADVrel	MORPH=empty
in	in	PRE	MORPH=empty
calceis	calceus	NOMcom	Case=Abl|Numb=Plur
Haec	hic1	PROdem	Case=Acc|Numb=Plur|Gend=Neut
pro	pro1	PRE	MORPH=empty
pallio	pallium	NOMcom	Case=Abl|Numb=Sing
interim	interim	ADV	Deg=Pos
quantum	quantum3	ADVrel	Case=Acc
nomine	nomen	NOMcom	Case=Abl|Numb=Sing
comitiasti	comitio	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=2
Iam	iam	ADV	Deg=Pos
vere	uere	ADV	Case=Abl|Deg=Pos
et	et2	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
negotio	negotium	NOMcom	Case=Abl|Numb=Sing
provocat	prouoco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Ego	ego	PROper	Case=Nom|Numb=Sing
inquit	inquio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
nihil	nihil	PROind	Case=Ind
fore	sum1	VER	Mood=Par|Tense=Fut|Voice=Act
nihil	nihil	PROind	Case=Ind
campo	campus1	NOMcom	Case=Dat|Numb=Sing
nihil	nihil	PROind	Case=Ind
curiae	curia	NOMcom	Case=Dat|Numb=Sing
debeo	debeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
nihil	nihil	PROind	Case=Ind
officio	officium	NOMcom	Case=Abl|Numb=Sing
advigilo	aduigilo	NOMcom	Case=Abl|Numb=Sing|Deg=Pos
nulla	nullus	PROind	Case=Acc|Numb=Plur|Gend=Neut
rostra	rostrum	NOMcom	Case=Acc|Numb=Plur
praeoccupo	praeoccupus	VER	Numb=Sing
nulla	nullus	PROind	Case=Acc|Numb=Plur|Gend=Neut
praetoria	praetorius1	NOMcom	Case=Acc|Numb=Plur|Gend=Neut|Deg=Pos
observo	obseruo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
canales	canalis1	NOMcom	Case=Acc|Numb=Plur
non	non	ADVneg	MORPH=empty
odoro	odorus	VER	Case=Abl|Numb=Sing|Deg=Pos|Mood=Ind|Tense=Pres|Voice=Act
cancellos	cancellus	NOMcom	Case=Acc|Numb=Plur
non	non	ADVneg	MORPH=empty
adoro	adoro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
subsellia	subsellium	NOMcom	Case=Acc|Numb=Plur
non	non	ADVneg	MORPH=empty
contundo	contundo	ADJqua	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
iura	ius1	NOMcom	Case=Acc|Numb=Plur
non	non	ADVneg	MORPH=empty
conturbo	conturbo2	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
causas	causa	NOMcom	Case=Acc|Numb=Plur
non	non	ADVneg	MORPH=empty
elatro	elatro2	NOMcom	Numb=Sing
non	non	ADVneg	MORPH=empty
iudico	iudico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
non	non	ADVneg	MORPH=empty
milito	miles	NOMcom	Case=Dat|Numb=Sing
non	non	ADVneg	MORPH=empty
regno	regnum	NOMcom	Case=Abl|Numb=Sing
secessi	secedo1	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=1
de	de	PRE	MORPH=empty
populo	populus1	NOMcom	Case=Abl|Numb=Sing
In	in	PRE	MORPH=empty
me	ego	PROper	Case=Acc|Numb=Sing
unicum	unicus	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
negotium	negotium	NOMcom	Case=Nom|Numb=Sing
mihi	ego	PROper	Case=Dat|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
nisi	nisi	CONsub	MORPH=empty
aliud	alius	PROind	Case=Nom|Numb=Sing|Gend=Neut
non	non	ADVneg	MORPH=empty
curo	curo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
quam	quam1	ADVrel	MORPH=empty
ne	ne4	CONsub	MORPH=empty
curem	curo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1
Vita	uita	NOMcom	Case=Abl|Numb=Sing
meliore	bonus	ADJqua	Case=Abl|Numb=Sing|Gend=Com|Deg=Comp
magis	magis2	ADV	Deg=Comp
in	in	PRE	MORPH=empty
secessu	secessus	NOMcom	Case=Abl|Numb=Sing
fruare	fruor	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=2
quam	quam1	ADVrel	MORPH=empty
in	in	PRE	MORPH=empty
promptu	promptus1	NOMcom	Case=Abl|Numb=Sing
Sed	sed	CONcoo	MORPH=empty
ignavam	ignauus2	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
infamabis	infamo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=2
Scilicet	scilicet	ADV	Deg=Pos
patriae	patria	NOMcom	Case=Dat|Numb=Sing
et	et2	CONcoo	MORPH=empty
imperio	imperium	NOMcom	Case=Dat|Numb=Sing
reique	respublica	NOMcom	Case=Dat|Numb=Sing
{reique}	que	CON	MORPH=empty
vivendum	uiuo	VER	Case=Nom|Numb=Sing|Gend=Neut|Mood=Adj|Voice=Pass
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Erat	sum1	VER	Numb=Sing|Mood=Ind|Tense=Impa|Voice=Act|Person=3
olim	olim	ADV	Deg=Pos
ista	iste	PROdem	Case=Nom|Numb=Sing|Gend=Fem
sententia	sententia	NOMcom	Case=Nom|Numb=Sing
Nemo	nemo	PROind	Case=Nom|Numb=Sing
alii	alius	PROind	Case=Dat|Numb=Sing|Gend=Com
nascitur	nascor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
moriturus	morior	VER	Case=Nom|Numb=Sing|Gend=Masc|Mood=Par|Tense=Fut|Voice=Dep
sibi	sui1	PROref	Case=Dat|Numb=Sing
Certe	certe	ADV	Deg=Pos
cum	cum3	CONsub	MORPH=empty
ad	ad2	PRE	MORPH=empty
Epicuros	Epicurus	NOMpro	Case=Acc|Numb=Plur
et	et2	CONcoo	MORPH=empty
Zenonas	Zenon	NOMpro	Case=Acc|Numb=Plur
ventum	uenio	VER	Case=Nom|Numb=Sing|Gend=Neut|Mood=Par|Tense=Perf|Voice=Pass
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
sapientes	sapiens1	NOMcom	Case=Acc|Numb=Plur
vocas	uoco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=2
totum	totus	PROind	Case=Acc|Numb=Sing|Gend=MascNeut
quietis	quies	NOMcom	Case=Gen|Numb=Sing
magisterium	magisterium	NOMcom	Case=Acc|Numb=Sing
qui	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Masc
eam	is	PROdem	Case=Acc|Numb=Sing|Gend=Fem
summae	summa	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Sup
atque	atque1	CONcoo	MORPH=empty
unicae	unicus	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
voluptatis	uoluptas	NOMcom	Case=Gen|Numb=Sing
nomine	nomen	NOMcom	Case=Abl|Numb=Sing
consecravere	consecro	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3
Tamen	tamen	ADV	Deg=Pos
propemodum	propemodum	ADV	Deg=Pos
mihi	ego	PROper	Case=Dat|Numb=Sing
quoque	quoque	ADV	Deg=Pos
licebit	licet1	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
in	in	PRE	MORPH=empty
publicum	publicum	NOMcom	Case=Acc|Numb=Sing
prodesse	prosum1	VER	Mood=Inf|Tense=Pres|Voice=Act
Soleo	soleo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=SemDep|Person=1
de	de	PRE	MORPH=empty
qualibet	quilibet	PROind	Case=Abl|Numb=Sing|Gend=Fem
margine	margo	NOMcom	Case=Abl|Numb=Sing
vel	uel2	CONcoo	MORPH=empty
ara	ara	NOMcom	Case=Abl|Numb=Sing
medicinas	medicina	NOMcom	Case=Acc|Numb=Plur
moribus	mos	NOMcom	Case=Dat|Numb=Plur
dicere	dico2	VER	Mood=Inf|Tense=Pres|Voice=Act
quae	qui1	PROrel	Case=Nom|Numb=Plur|Gend=Neut
felicius	feliciter	ADV	Deg=Comp
publicis	publicus2	ADJqua	Case=Dat|Numb=Plur|Gend=Com|Deg=Pos
rebus	res	NOMcom	Case=Dat|Numb=Plur
et	et2	CONcoo	MORPH=empty
civitatibus	ciuitas	NOMcom	Case=Dat|Numb=Plur
et	et2	CONcoo	MORPH=empty
imperiis	imperium	NOMcom	Case=Dat|Numb=Plur
bonas	bonus	ADJqua	Case=Acc|Numb=Plur|Gend=Fem|Deg=Pos
valetudines	ualetudo	NOMcom	Case=Acc|Numb=Plur
conferent	confero	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3
quam	quam1	ADVrel	Gend=Fem
tuse	tu	NOMcom	Case=Nom|Numb=Sing
{tuse}	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
operae	opera	NOMcom	Case=Gen|Numb=Sing
Quippe	quippe2	CONcoo	MORPH=empty
si	si2	CONsub	MORPH=empty
pergam	pergo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=1
ad	ad2	PRE	MORPH=empty
acuta	acutus	ADJqua	Case=Acc|Numb=Plur|Gend=Neut|Deg=Pos
tecum	tu	PROper	Case=Abl|Numb=Sing
{tecum}	cum3	CON	MORPH=empty
plus	multum2	ADJqua	Deg=Comp
togae	toga	NOMcom	Case=Nom|Numb=Sing
laesere	laedo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3
rempublicam	respublica	NOMcom	Case=Acc|Numb=Sing
quam	quam1	ADVrel	MORPH=empty
loricae	lorica	NOMcom	Case=Gen|Numb=Sing
Atquin	atqui	CONcoo	MORPH=empty
nullis	nullus	PROind	Case=Abl|Numb=Plur|Gend=Com
vitiis	uitium	NOMcom	Case=Abl|Numb=Plur
addor	addor	NOMcom	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=1
nullis	nullus	PROind	Case=Abl|Numb=Plur|Gend=Com
veternis	ueternus1	NOMcom	Case=Gen|Numb=Plur
parco	parco	NOMcom	Case=Abl|Numb=Sing|Gend=MascNeut
nulli	nullus	PROind	Case=Dat|Numb=Sing|Gend=Com
impetigini	impetigo	NOMcom	Case=Gen|Numb=Sing
Adigo	adigo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
cauterem	cauter	VER	Numb=Sing
ambitioni	ambitio	NOMcom	Case=Dat|Numb=Sing
qua	qui1	PROrel	Case=Abl|Numb=Sing|Gend=Fem
M	1000	ADJcar	MORPH=empty
Tullius	Tullius	NOMpro	Case=Nom|Numb=Sing
quingentis	quingenti	ADJcar	Case=Abl|Numb=Plur|Gend=Com
milibus	mille	ADJcar	Case=Abl|Numb=Plur|Gend=Com
numum	numus	NOMcom	Case=Acc|Numb=Sing
orbem	orbis	NOMcom	Case=Acc|Numb=Sing
citri	citro	NOMcom	Case=Gen|Numb=Sing
emit	emo	VER	Numb=Sing|Mood=Ind|Tense=Perf|Voice=Act|Person=3
qua	qui1	PROrel	Case=Abl|Numb=Sing
bis	bis	ADJadv.mul	MORPH=empty
tantum	tantum1	PROdem	Numb=Sing|Deg=Pos
Asinius	Asinius	NOMpro	Case=Nom|Numb=Sing
Gallus	Gallus	NOMpro	Case=Nom|Numb=Sing
pro	pro1	PRE	MORPH=empty
mensa	mensa	NOMcom	Case=Abl|Numb=Sing
eiusdem	idem	PROdem	Case=Gen|Numb=Sing|Gend=Com
Mauritaniae	Mauritania	NOMpro	Case=Gen|Numb=Sing
numeral	numeral	NOMcom	Case=Nom|Numb=Sing
Hem	hem	INJ	MORPH=empty
quantis	quantus1	PROrel	Case=Abl|Numb=Plur|Gend=Com
facultatibus	facultas	NOMcom	Case=Abl|Numb=Plur
aestimavere	aestimo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=3
ligneas	ligneus	ADJqua	Case=Acc|Numb=Plur|Gend=Fem|Deg=Pos
maculas	macula	NOMcom	Case=Acc|Numb=Plur
item	item	ADV	Deg=Pos
qua	qua1	ADVrel	Numb=Sing|Gend=Fem
lances	lanx	NOMcom	Case=Nom|Numb=Plur
centenarii	centenarius	ADJqua	Case=Gen|Numb=Sing|Gend=MascNeut|Deg=Pos
ponderis	pondus	NOMcom	Case=Gen|Numb=Sing
Sulla	Sylla	NOMpro	Case=Nom|Numb=Sing
molitur	molior	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
Vereor	uereor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=1
sane	sane	ADV	Deg=Pos
ne	ne4	CONsub	MORPH=empty
parva	paruus2	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
sit	sum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
ista	iste	PROdem	Case=Nom|Numb=Sing|Gend=Fem
trutina	trutina	NOMcom	Case=Abl|Numb=Sing
cum	cum3	CONsub	MORPH=empty
Drusillanus	Drusillanus	NOMpro	Case=Nom|Numb=Sing
equidem	equidem	ADV	Deg=Pos
servus	seruus1	NOMcom	Case=Nom|Numb=Sing
Claudii	Claudius	NOMpro	Case=Gen|Numb=Sing
quingenariam	quingenarius	NOMcom	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
promulsidem	promulsis	ADJqua	Case=Acc|Numb=Sing
aedificat	aedifico	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
suprascriptis	suprascribo	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
