form	lemma	POS	morph
quasdam	quidam	PROind	Case=Acc|Numb=Plur|Gend=Fem
capillum	capillus	NOMcom	Case=Acc|Numb=Sing
croco	crocus	NOMcom	Case=Abl|Numb=Sing
vertere	uerto	VER	Mood=Inf|Tense=Pres|Voice=Act
Pudet	pudeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
eas	is	PROdem	Case=Acc|Numb=Plur|Gend=Fem
etiam	etiam	ADV	Deg=Pos
nationis	natio1	NOMcom	Case=Gen|Numb=Sing
suae	suus	PROpos.ref	Case=Gen|Numb=Sing|Gend=Fem
quod	quod2	CONsub	MORPH=empty
non	non	ADVneg	MORPH=empty
Germaniae	Germania	NOMpro	Case=Gen|Numb=Sing
atque	atque1	CONcoo	MORPH=empty
Galliae	Gallia	NOMpro	Case=Nom|Numb=Sing
sint	sum1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3
procreatae	procreo	VER	Case=Nom|Numb=Plur|Gend=Fem|Mood=Par|Tense=Perf|Voice=Pass
ita	ita	ADV	Deg=Pos
iam	iam	ADV	Deg=Pos
capillos	capillus	NOMcom	Case=Acc|Numb=Plur
transferunt	transfero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Male	male	ADV	Deg=Pos
ac	ac1	CONcoo	MORPH=empty
pessime	male	ADV	Deg=Sup
sibi	sui1	PROref	Case=Dat|Numb=Sing
auspicantur	auspicor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
flammeo	flammeum	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
capite	caput	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
decorum	decorus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
putant	puto	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quod	qui2	CONsub	Case=Acc|Numb=Sing|Gend=Neut
inquinant	inquino	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Atquin	atqui	CONcoo	MORPH=empty
et	et2	CONcoo	MORPH=empty
detrimentum	detrimentum	NOMcom	Case=Acc|Numb=Sing
crinibus	crinis	NOMcom	Case=Dat|Numb=Plur
medicaminum	medicamen	NOMcom	Case=Gen|Numb=Plur
vis	uis	NOMcom	Case=Nom|Numb=Sing
inurit	inuro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
et	et2	CONcoo	MORPH=empty
cerebro	cerebrum	NOMcom	Case=Abl|Numb=Sing
perniciem	pernicies	NOMcom	Case=Acc|Numb=Sing
etiam	etiam	ADV	Deg=Pos
cuiuslibet	quilibet	PROind	Case=Gen|Numb=Sing|Gend=Com
sinceri	sincerus	ADJqua	Case=Gen|Numb=Sing|Gend=MascNeut|Deg=Pos
humoris	humor	NOMcom	Case=Gen|Numb=Sing
assiduitas	assiduitas	NOMcom	Case=Nom|Numb=Sing
reservat	reseruo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
tum	tum	ADV	Deg=Pos
solis	sol	NOMcom	Case=Gen|Numb=Sing
animando	animandus	VER	Case=Abl|Numb=Sing
simul	simul1	ADV	Deg=Pos
et	et2	CONcoo	MORPH=empty
siccando	sicco	VER	Case=Abl|Numb=Sing|Gend=MascNeut|Mood=Adj|Voice=Pass
capillo	capillus	NOMcom	Case=Abl|Numb=Sing
exoptabilis	exoptabilis	ADJqua	Case=Nom|Numb=Sing|Gend=MascFem|Deg=Pos
ardor	ardor	NOMcom	Case=Nom|Numb=Sing
nocet	noceo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Quis	quis1	PROint	Case=Nom|Numb=Sing|Gend=Com
decor	decor	NOMcom	Case=Nom|Numb=Sing
cum	cum2	PRE	MORPH=empty
iniuria	iniuria	NOMcom	Case=Abl|Numb=Sing
quae	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Fem
cum	cum2	PRE	MORPH=empty
inmunditiis	immunditia	NOMcom	Case=Abl|Numb=Plur
pulchritudo	pulchritudo	NOMcom	Case=Nom|Numb=Sing
Crocum	crocus	NOMcom	Case=Acc|Numb=Sing
capiti	caput	NOMcom	Case=Dat|Numb=Sing
suo	suus	PROpos.ref	Case=Dat|Numb=Sing|Gend=MascNeut
mulier	mulier	NOMcom	Case=Nom|Numb=Sing
Christiana	christianus1	ADJqua	Case=Nom|Numb=Sing|Gend=Fem
ingeret	ingero	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=3
ut	ut1	ADVrel	MORPH=empty
in	in	PRE	MORPH=empty
aram	ara	NOMcom	Case=Acc|Numb=Sing
Quodcunque	quicumque1	PROrel	Case=Nom
enim	enim2	CONcoo	MORPH=empty
immundo	immundus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
spiritui	spiritus	NOMcom	Case=Dat|Numb=Sing
excremari	excremo	VER	Mood=Inf|Tense=Pres|Voice=Pass
solet	soleo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=SemDep|Person=3
id	is	PROdem	Case=Nom|Numb=Sing|Gend=Neut
nisi	nisi	CONsub	MORPH=empty
probis	probus	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
et	et2	CONcoo	MORPH=empty
necessariis	necessarius2	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
et	et2	CONcoo	MORPH=empty
salutaribus	salutaris	ADJqua	Case=Abl|Numb=Plur|Gend=Com|Deg=Pos
usibus	usus	NOMcom	Case=Abl|Numb=Plur
adhibetur	adhibeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
ad	ad2	PRE	MORPH=empty
quod	qui1	PROrel	Case=Acc|Numb=Sing|Gend=Neut
dei	deus	NOMcom	Case=Gen|Numb=Sing
creatura	creatura	NOMcom	Case=Nom|Numb=Sing
prospecta	prospectus	VER	Case=Nom|Numb=Sing
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
sacrificium	sacrificium	NOMcom	Case=Nom|Numb=Sing
videri	uideo	VER	Mood=Inf|Tense=Pres|Voice=Pass
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Sed	sed	CONcoo	MORPH=empty
enim	enim2	CONcoo	MORPH=empty
deus	deus	NOMcom	Case=Nom|Numb=Sing
ait	aio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Quis	quis1	PROrel	Case=Nom|Numb=Sing|Gend=MascFem
vestrum	uos	PROper	Case=Gen|Numb=Plur
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
capillum	capillus	NOMcom	Case=Acc|Numb=Sing
album	albus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
atrum	ater	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
facere	facio	VER	Mood=Inf|Tense=Pres|Voice=Act
aut	aut	CONcoo	MORPH=empty
album	albus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
ex	ex	PRE	MORPH=empty
atro	ater	NOMcom	Case=Abl|Numb=Sing|Deg=Pos
Itaque	itaque	CONcoo	MORPH=empty
revincunt	reuinco	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
dominum	dominus	NOMcom	Case=Acc|Numb=Sing
Ecce	ecce	INJ	MORPH=empty
inquiunt	inquio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
pro	pro1	PRE	MORPH=empty
albo	album	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut
vel	uel2	CONcoo	MORPH=empty
atro	ater	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
flavum	flauus	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
facimus	facio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
gratia	gratia	NOMcom	Case=Abl|Numb=Sing
faciliorem	facilis	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem|Deg=Comp
Quamvis	quamuis2	CONsub	MORPH=empty
et	et2	CONcoo	MORPH=empty
atrum	ater	ADJqua	Case=Acc|Numb=Sing|Gend=MascNeut|Deg=Pos
ex	ex	PRE	MORPH=empty
albo	album	NOMcom	Case=Abl|Numb=Sing
conantur	conor	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
quas	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Fem
paeniteat	paeniteo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
ad	ad2	PRE	MORPH=empty
senectam	senecta	NOMcom	Case=Acc|Numb=Sing
usque	usque	ADV	Deg=Pos
vixisse	uiuo	VER	Mood=Inf|Tense=Perf|Voice=Act
Pro	pro1	PRE	MORPH=empty
temeritas	temeritas	NOMcom	Case=Abl|Numb=Sing
Erubescit	erubesco	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
aetas	aetas	NOMcom	Case=Nom|Numb=Sing
exoptata	exoptatus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
votis	uotum	NOMcom	Case=Abl|Numb=Plur
furtum	furtum	NOMcom	Case=Nom|Numb=Sing
conficitur	conficio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
adulescentia	adolescentia	NOMcom	Case=Nom|Numb=Sing
in	in	PRE	MORPH=empty
qua	qui1	PROrel	Case=Abl|Numb=Sing|Gend=Fem
deliquimus	delinquo	VER	Numb=Plur|Mood=Ind|Tense=Perf|Voice=Act|Person=1
suspiratur	suspiro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
occasio	occasio	NOMcom	Case=Nom|Numb=Sing
gravitatis	grauitas	NOMcom	Case=Gen|Numb=Sing
inter	inter	PRE	MORPH=empty
polatur	polo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Dep|Person=3
Absit	absum1	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
a	ab	PRE	MORPH=empty
sapientiae	sapientia	NOMcom	Case=Gen|Numb=Sing
filiabus	filia	NOMcom	Case=Abl|Numb=Plur
stultitia	stultitia	NOMcom	Case=Nom|Numb=Sing
tanta	tantus	PROdem	Case=Nom|Numb=Sing|Gend=Fem
Senectus	senectus1	NOMcom	Case=Nom|Numb=Sing
cum	cum3	CONsub	MORPH=empty
plus	multus	ADJqua	Case=Acc|Numb=Sing|Gend=Neut|Deg=Comp
occultari	occulto	VER	Mood=Inf|Tense=Pres|Voice=Pass
studuerit	studeo	VER	Numb=Sing|Mood=Sub|Tense=Perf|Voice=Act|Person=3
plus	multus	ADJqua	Deg=Comp
detegetur	detego	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Pass|Person=3
Haec	hic1	PROdem	Case=Nom|Numb=Sing|Gend=Fem
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
aeternitas	aeternitas	NOMcom	Case=Nom|Numb=Sing
vera	uerus	ADJqua	Case=Nom|Numb=Sing|Gend=Fem|Deg=Pos
de	de	PRE	MORPH=empty
capilli	capillus	NOMcom	Case=Gen|Numb=Sing
iuventute	iuuentus	NOMcom	Case=Abl|Numb=Sing
Hanc	hic1	PROdem	Case=Acc|Numb=Sing|Gend=Fem
incorruptibilitatem	incorruptibilitas	NOMcom	Case=Acc|Numb=Sing
habemus	habeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=1
superinduere	superindeo	VER	Numb=Plur|Mood=Inf|Tense=Pres|Voice=Act
ad	ad2	PRE	MORPH=empty
novam	nouus	ADJqua	Case=Acc|Numb=Sing|Gend=Fem|Deg=Pos
domum	domus	NOMcom	Case=Acc|Numb=Sing
domini	dominus	NOMcom	Case=Gen|Numb=Sing
quam	quam1	ADVrel	Gend=Fem
monarchia	monarchium	NOMcom	Case=Nom|Numb=Plur
pollicetur	polliceor	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Dep|Person=3
Bene	bene	ADV	Deg=Pos
properatis	propero	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2
ad	ad2	PRE	MORPH=empty
dominum	dominus	NOMcom	Case=Acc|Numb=Sing
bene	bene	ADV	Deg=Pos
festinatis	festino	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Ind|Tense=Pres|Voice=Act|Person=2
excedere	excedo1	VER	Mood=Inf|Tense=Pres|Voice=Act
de	de	PRE	MORPH=empty
isto	iste	PROdem	Case=Abl|Numb=Sing|Gend=MascNeut
iniquissimo	iniquus2	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Sup
saeculo	saeculum	NOMcom	Case=Abl|Numb=Sing
quibus	qui1	PROrel	Case=Dat|Numb=Plur|Gend=Com
ad	ad2	PRE	MORPH=empty
finem	finis	NOMcom	Case=Acc|Numb=Sing
propinquare	propinquo	VER	Mood=Inf|Tense=Pres|Voice=Act
deforme	deformis	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
item	item	ADV	Deg=Pos
tanta	tantus	PROdem	Case=Nom|Numb=Sing|Gend=Fem
ordinandi	ordino	VER	Case=Gen|Numb=Sing|Mood=Ger|Voice=Act
crinis	crinis	NOMcom	Case=Nom|Numb=Sing
operositas	operositas	NOMcom	Case=Nom|Numb=Sing|Gend=Fem
ad	ad2	PRE	MORPH=empty
salutem	salus	NOMcom	Case=Acc|Numb=Sing
subministrat	subministro	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Quid	quis1	PROint	Case=Acc|Numb=Sing|Gend=Neut
crinibus	crinis	NOMcom	Case=Dat|Numb=Plur
vestris	uester	PROpos	Case=Dat|Numb=Plur|Gend=Com
quiescere	quiesco	VER	Mood=Inf|Tense=Pres|Voice=Act
non	non	ADVneg	MORPH=empty
licet	licet1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
modo	modo2	CONsub	Deg=Pos
substrictis	substringo	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
modo	modo2	CONsub	Deg=Pos
relaxatis	relaxo	VER	Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
modo	modo2	CONsub	Deg=Pos
suscitatis	suscito1	VER	Case=Abl|Numb=Plur|Gend=Com
modo	modo1	ADV	Deg=Pos
elisis	elido	VER	Case=Abl|Numb=Plur|Gend=Com|Mood=Par|Tense=Perf|Voice=Pass
Aliae	alius	PROind	Case=Nom|Numb=Plur|Gend=Fem
ge	gens	PROper	Numb=Sing
stiunt	stio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
in	in	PRE	MORPH=empty
cincinnos	cincinnus	NOMcom	Case=Acc|Numb=Plur
coercere	coerceo	VER	Mood=Inf|Tense=Pres|Voice=Act
aliae	alius	PROind	Case=Nom|Numb=Plur|Gend=Fem
ut	ut1	ADVrel	MORPH=empty
vagi	uagus	ADJqua	Case=Nom|Numb=Plur|Gend=Masc|Deg=Pos
et	et2	CONcoo	MORPH=empty
volucres	uolucris	NOMcom	Case=Nom|Numb=Plur
elabantur	elabor2	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Dep|Person=3
non	non	ADVneg	MORPH=empty
bona	bonus	ADJqua	Case=Abl|Numb=Sing|Gend=Fem|Deg=Pos
simplicitate	simplicitas	NOMcom	Case=Abl|Numb=Sing
Affigitis	affigo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2
praeterea	praeterea	ADV	Deg=Pos
nescio	nescio	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
quas	qui1	PROrel	Case=Acc|Numb=Plur|Gend=Fem
enormitates	enormitas	NOMcom	Case=Acc|Numb=Plur
subtilium	subtilis	ADJqua	Case=Gen|Numb=Plur|Gend=Com|Deg=Pos
atque	atque1	CONcoo	MORPH=empty
textilium	textilis	NOMcom	Case=Acc|Numb=Plur|Gend=Com|Deg=Pos
capillamentorum	capillamentum	NOMcom	Case=Gen|Numb=Plur
nunc	nunc	ADV	Deg=Pos
in	in	PRE	MORPH=empty
galeri	galerus	NOMcom	Case=Gen|Numb=Sing
modum	modus	NOMcom	Case=Acc|Numb=Sing
quasi	quasi1	ADVrel	MORPH=empty
vaginam	uagina	NOMcom	Case=Acc|Numb=Sing
capitis	caput	NOMcom	Case=Gen|Numb=Sing
et	et2	CONcoo	MORPH=empty
operculum	operculum	NOMcom	Case=Acc|Numb=Sing
verticis	uertex	NOMcom	Case=Gen|Numb=Sing
nunc	nunc	ADV	Deg=Pos
in	in	PRE	MORPH=empty
cervicem	ceruix	NOMcom	Case=Acc|Numb=Sing
retro	retro1	ADV	Deg=Pos
suggestum	suggero	NOMcom	Case=Acc|Numb=Sing
Mirum	mirus	ADJqua	Case=Nom|Numb=Sing|Gend=Neut|Deg=Pos
quod	qui1	CONsub	Case=Nom|Numb=Sing|Gend=Neut
non	non	ADVneg	MORPH=empty
contra	contra2	PRE	Deg=Pos
dominica	dominicus	ADJqua	Case=Acc|Numb=Plur|Deg=Pos
praescripta	praescribo	VER	Case=Acc|Numb=Plur
contenditur	contendo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Pass|Person=3
Ad	ad2	PRE	MORPH=empty
mensuram	mensura	NOMcom	Case=Acc|Numb=Sing
neminem	nemo	PROind	Case=Acc|Numb=Sing
sibi	sui1	PROref	Case=Dat|Numb=Sing
adicere	adicio	VER	Mood=Inf|Tense=Pres|Voice=Act
posse	possum1	VER	Mood=Inf|Tense=Pres|Voice=Act
pronumtiatum	pronustio	VER	Case=Nom|Numb=Sing|Mood=Par|Tense=Perf|Voice=Pass
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Vos	uos	PROper	Case=Nom|Numb=Plur
vero	uero4	CONcoo	MORPH=empty
adicitis	adicio	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2
ad	ad2	PRE	MORPH=empty
pondus	pondus	NOMcom	Case=Acc|Numb=Sing
colluras	collura	NOMcom	Case=Acc|Numb=Plur
quasdam	quidam	PROind	Case=Acc|Numb=Plur|Gend=Fem
vel	uel2	CONcoo	MORPH=empty
scuti	scutum	NOMcom	Case=Gen|Numb=Plur
umbilicos	umbilicus	NOMcom	Case=Acc|Numb=Plur
cervicibus	ceruix	NOMcom	Case=Abl|Numb=Plur
adstruendos	astruo	VER	Case=Acc|Numb=Plur|Gend=Masc|Mood=Adj|Voice=Pass
Si	si2	CONsub	MORPH=empty
non	non	ADVneg	MORPH=empty
pudet	pudeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
enormitatis	enormitas	NOMcom	Case=Gen|Numb=Sing
pudeat	pudeo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
inquinamenti	inquinamentum	NOMcom	Case=Gen|Numb=Sing
ne	ne4	CONsub	MORPH=empty
exuvias	exuuiae	NOMcom	Case=Acc|Numb=Plur
alieni	alienus2	ADJqua	Case=Gen|Numb=Sing|Gend=MascNeut|Deg=Pos
capitis	caput	NOMcom	Case=Gen|Numb=Sing
forsan	forsan	ADV	Deg=Pos
immundi	immundus	ADJqua	Case=Gen|Numb=Sing|Gend=MascNeut|Deg=Pos
forsan	forsan	ADV	Deg=Pos
nocentis	nocens	ADJqua	Case=Gen|Numb=Sing|Gend=Com|Deg=Pos
et	et2	CONcoo	MORPH=empty
gehennae	gehenna	NOMcom	Case=Gen|Numb=Sing
destinati	destino	ADJqua	Case=Gen|Numb=Plur|Gend=Masc|Mood=Par|Tense=Perf|Voice=Pass
sancto	sanctus	ADJqua	Case=Dat|Numb=Sing|Gend=MascNeut|Deg=Pos
et	et2	CONcoo	MORPH=empty
Christiano	Christianus	ADJqua	Case=Dat|Numb=Sing|Gend=MascNeut|Deg=Pos
capiti	caput	NOMcom	Case=Dat|Numb=Sing
supparetis	suppareo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2
Immo	immo	ADV	Deg=Pos
omnem	omnis	PROind	Case=Acc|Numb=Sing|Gend=MascFem
hanc	hic1	PROdem	Case=Acc|Numb=Sing|Gend=Fem
ornatus	ornatus2	ADJqua	Case=Nom|Numb=Sing
servitutem	seruitus	NOMcom	Case=Acc|Numb=Sing
a	ab	PRE	MORPH=empty
libero	liber2	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut|Deg=Pos
capite	caput	NOMcom	Case=Abl|Numb=Sing
depellite	depello	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2
Frustra	frustra	ADV	Deg=Pos
laboratis	laboro	VER	Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass|Person=2
ornatae	ornatus2	ADJqua	Case=Nom|Numb=Plur|Gend=Fem|Deg=Pos
videri	uideo	VER	Mood=Inf|Tense=Pres|Voice=Pass
frustra	frustra	ADV	Deg=Pos
peritissimos	peritus	ADJqua	Case=Acc|Numb=Plur|Gend=Masc|Deg=Sup
quosque	qui	PROrel	Case=Acc|Numb=Plur|Gend=Masc
{quosque}	que	CON	MORPH=empty
structores	structor	NOMcom	Case=Acc|Numb=Plur
capillaturae	capillatura	NOMcom	Case=Gen|Numb=Plur
adhibetis	adhibeo	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=2
Deus	deus	NOMcom	Case=Nom|Numb=Sing
vos	uos	PROper	Case=Acc|Numb=Plur
velari	uelo	VER	Mood=Inf|Tense=Pres|Voice=Pass
iubet	iubeo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Credo	credo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=1
ne	ne4	CONsub	MORPH=empty
quarundam	quidam	PROind	Case=Gen|Numb=Plur|Gend=Fem
capita	caput	NOMcom	Case=Nom|Numb=Plur
videantur	uideo	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Pass|Person=3
Atque	atque1	CONcoo	MORPH=empty
utinam	utinam	ADV	Deg=Pos
miserrimus	miser	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Sup
ego	ego	PROper	Case=Nom|Numb=Sing
in	in	PRE	MORPH=empty
illa	ille	PROdem	Case=Abl|Numb=Sing|Gend=Fem
die	dies	NOMcom	Case=Abl|Numb=Sing
Christianae	Christianus	ADJqua	Case=Gen|Numb=Sing|Gend=Fem|Deg=Pos
exultationis	exsultatio	NOMcom	Case=Gen|Numb=Sing
vel	uel2	CONcoo	MORPH=empty
infra	infra2	PRE	MORPH=empty
calcanea	calcaneum	NOMcom	Case=Acc|Numb=Sing
vestra	uester	PROpos	Case=Acc|Numb=Sing|Gend=Neut
caput	caput	NOMcom	Case=Acc|Numb=Sing
elevem	eleuo1	ADJqua	Case=Acc|Numb=Sing|Gend=MascFem
videbo	uideo	VER	Numb=Sing|Mood=Ind|Tense=Fut|Voice=Act|Person=1
an	an	ADVint	MORPH=empty
cum	cum3	CONsub	MORPH=empty
cerussa	cerussa	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
purpurisso	purpurissus	ADJqua	Case=Abl|Numb=Sing|Gend=MascNeut
et	et2	CONcoo	MORPH=empty
croco	crocus	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
in	in	PRE	MORPH=empty
ille	ille	PROdem	Case=Nom|Numb=Sing|Gend=Masc
ambitu	ambitus	NOMcom	Case=Abl|Numb=Sing
capitis	caput	NOMcom	Case=Gen|Numb=Sing
resurgatis	resurgo	VER	Numb=Plur|Gend=Com|Mood=Sub|Tense=Pres|Voice=Act|Person=2
an	an	ADVint	MORPH=empty
taliter	taliter	ADV	Deg=Pos
expictas	exspingo	VER	Case=Acc|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass
angeli	angelus	NOMcom	Case=Nom|Numb=Plur
in	in	PRE	MORPH=empty
nubila	nubila	NOMcom	Case=Acc|Numb=Plur
sublevent	subleuo1	VER	Numb=Plur|Mood=Sub|Tense=Pres|Voice=Act|Person=3
obviam	obuiam	ADV	Deg=Pos
Christo	Christus	NOMpro	Case=Abl|Numb=Sing
in	in	PRE	MORPH=empty
aere	aer	NOMcom	Case=Abl|Numb=Sing
Si	si2	CONsub	MORPH=empty
nunc	nunc	ADV	Deg=Pos
bona	bonus	NOMcom	Case=Nom|Numb=Plur
et	et2	CONcoo	MORPH=empty
dei	deus	NOMcom	Case=Nom|Numb=Plur
sunt	sum1	VER	Numb=Plur|Mood=Ind|Tense=Pres|Voice=Act|Person=3
tunc	tunc	ADV	Deg=Pos
quoque	quoque	ADV	Deg=Pos
occurrent	occurro	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3
resurgentibus	resurgo	VER	Case=Dat|Numb=Plur|Gend=Com|Mood=Par|Tense=Pres|Voice=Act
corporibus	corpus	NOMcom	Case=Dat|Numb=Plur
et	et2	CONcoo	MORPH=empty
sua	suus	PROpos.ref	Case=Nom|Numb=Plur|Gend=Neut
loca	locus	NOMcom	Case=Nom|Numb=Plur
agnoscent	agnosco	VER	Numb=Plur|Mood=Ind|Tense=Fut|Voice=Act|Person=3
Sed	sed	CONcoo	MORPH=empty
non	non	ADVneg	MORPH=empty
potest	possum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
resurgere	resurgo	VER	Mood=Inf|Tense=Pres|Voice=Act
nisi	nisi	CONsub	MORPH=empty
caro	caro1	NOMcom	Case=Nom|Numb=Sing
et	et2	CONcoo	MORPH=empty
spiritus	spiritus	NOMcom	Case=Nom|Numb=Sing
solus	solus	PROind	Case=Nom|Numb=Sing|Gend=Masc
ac	atque1	CONcoo	MORPH=empty
purus	purus	ADJqua	Case=Nom|Numb=Sing|Gend=Masc|Deg=Pos
Damnatum	damno	VER	Case=Nom|Numb=Sing|Gend=Neut|Mood=Par|Tense=Perf|Voice=Pass
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
igitur	igitur	CONcoo	MORPH=empty
quod	qui1	PROrel	Case=Nom|Numb=Sing|Gend=Neut
in	in	PRE	MORPH=empty
spiritu	spiritus	NOMcom	Case=Abl|Numb=Sing
et	et2	CONcoo	MORPH=empty
carne	caro1	NOMcom	Case=Abl|Numb=Sing
non	non	ADVneg	MORPH=empty
resurgit	resurgo	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
quia	quia	CONsub	MORPH=empty
dei	deus	NOMcom	Case=Nom|Numb=Sing
non	non	ADVneg	MORPH=empty
est	sum1	VER	Numb=Sing|Mood=Ind|Tense=Pres|Voice=Act|Person=3
Damnatis	damno	VER	Case=Dat|Numb=Plur|Mood=Par|Tense=Perf|Voice=Pass
hodie	hodie	ADV	Deg=Pos
abstinete	abstineo	VER	Numb=Plur|Mood=Imp|Tense=Pres|Voice=Act|Person=2
Hodie	hodie	ADV	Deg=Pos
vos	uos	PROper	Case=Acc|Numb=Plur
tales	talis	PROdem	Case=Acc|Numb=Plur|Gend=MascFem
deus	deus	NOMcom	Case=Nom|Numb=Sing
videat	uideo	VER	Numb=Sing|Mood=Sub|Tense=Pres|Voice=Act|Person=3
quales	qualis1	PROrel	Case=Acc|Numb=Plur|Gend=MascFem
